"scenario","region","year","age","sex","cardio_deaths","allcause_deaths","pop","n_countries","cardio_mortality_rate","cardio_mortality_rate_100k","allcause_mortality_rate","allcause_mortality_rate_100k","cardio_share"
"SSP5","East Asia & Pacific",2065,"10-14","Male",68.3434968322802,2847.56337147294,33634500,20,2.0319462704152e-06,0.20319462704152,8.46619801535013e-05,8.46619801535013,0.0240006938974386
"SSP5","East Asia & Pacific",2065,"15-19","Female",125.777271290551,2822.17042277979,35604300,20,3.53264272266413e-06,0.353264272266413,7.92648759498091e-05,7.92648759498091,0.0445675676689511
"SSP5","East Asia & Pacific",2065,"15-19","Male",179.846616134146,5449.54217315211,37781500,20,4.76017670378746e-06,0.476017670378746,0.000144238375214116,14.4238375214116,0.0330021514504804
"SSP5","East Asia & Pacific",2065,"20-24","Female",221.22096496959,4411.5723172958,38663900,20,5.72164124595785e-06,0.572164124595785,0.000114100551607463,11.4100551607463,0.0501456054799966
"SSP5","East Asia & Pacific",2065,"20-24","Male",514.523944998543,13210.8644404582,41019700,20,1.25433375914144e-05,1.25433375914144,0.000322061459261237,32.2061459261237,0.03894703085612
"SSP5","East Asia & Pacific",2065,"25-29","Female",442.058396877695,6433.44433282074,40103000,20,1.10230755025234e-05,1.10230755025234,0.000160423019046474,16.0423019046474,0.0687125548941954
"SSP5","East Asia & Pacific",2065,"25-29","Male",782.064328197341,11521.1585093716,42588000,20,1.83634903775087e-05,1.83634903775087,0.000270525934755602,27.0525934755602,0.0678807020631816
"SSP5","East Asia & Pacific",2065,"30-34","Female",952.340837920824,7996.93392693007,41974800,20,2.2688394892193e-05,2.2688394892193,0.000190517499235972,19.0517499235972,0.119088246398256
"SSP5","East Asia & Pacific",2065,"30-34","Male",2404.79312453099,19249.9203341145,44657400,20,5.38498238708699e-05,5.38498238708699,0.00043105779409716,43.105779409716,0.12492483515733
"SSP5","East Asia & Pacific",2065,"35-39","Female",1796.59197609647,11794.5195419131,44879800,20,4.00311939023007e-05,4.00311939023007,0.000262802408698638,26.2802408698638,0.152324303649003
"SSP5","East Asia & Pacific",2065,"35-39","Male",3793.13414377218,20773.3463580002,48026800,20,7.89795310903949e-05,7.89795310903949,0.000432536549551504,43.2536549551504,0.182596201806041
"SSP5","East Asia & Pacific",2065,"40-44","Female",3240.30422686833,19305.8084813382,50733000,20,6.38697539445396e-05,6.38697539445396,0.000380537490023027,38.0537490023027,0.167840897727776
"SSP5","East Asia & Pacific",2065,"40-44","Male",8216.8639960331,42430.9522622645,54850000,20,0.000149806089262226,14.9806089262226,0.000773581627388595,77.3581627388595,0.193652594578715
"SSP5","East Asia & Pacific",2065,"45-49","Female",6030.10873549141,34993.068721004,65548000,20,9.1995312374007e-05,9.1995312374007,0.000533854102657656,53.3854102657656,0.17232294725475
"SSP5","East Asia & Pacific",2065,"45-49","Male",14264.2000496966,69859.8598973434,71987600,20,0.000198148015070604,19.8148015070604,0.000970442963751304,97.0442963751304,0.204183061212223
"SSP5","East Asia & Pacific",2065,"50-54","Female",8445.99103219178,53961.9686810606,68444600,20,0.000123398939174044,12.3398939174044,0.000788403594747586,78.8403594747586,0.156517474040122
"SSP5","East Asia & Pacific",2065,"50-54","Male",25007.9502911353,132955.385740043,75846000,20,0.000329720094548628,32.9720094548628,0.0017529650309844,175.29650309844,0.188092796331179
"SSP5","East Asia & Pacific",2065,"55-59","Female",12652.1881737181,77164.4563617015,64490400,20,0.000196187156130495,19.6187156130495,0.00119652624827419,119.652624827419,0.163963938453892
"SSP5","East Asia & Pacific",2065,"55-59","Male",34336.9237656644,177373.749622753,71224500,20,0.000482094276066022,48.2094276066022,0.00249034741728974,249.034741728974,0.193585149091643
"SSP5","East Asia & Pacific",2065,"60-64","Female",22374.7207542948,115597.776596027,60841500,20,0.000367754259087873,36.7754259087873,0.00189998235737164,189.998235737164,0.193556670492777
"SSP5","East Asia & Pacific",2065,"60-64","Male",61783.7406234602,288684.861909433,66118800,20,0.000934435298636095,93.4435298636095,0.00436615398206612,436.615398206612,0.214017944047385
"SSP5","East Asia & Pacific",2065,"65-69","Female",44973.1814874918,212778.251543415,61775100,20,0.000728014709607784,72.8014709607784,0.00344440157188601,344.440157188601,0.211361740033452
"SSP5","East Asia & Pacific",2065,"65-69","Male",99229.8007318647,455868.740228281,65138700,20,0.00152336169944848,152.336169944848,0.00699843165780529,699.843165780529,0.217671869060761
"SSP5","East Asia & Pacific",2065,"70-74","Female",99867.7417095,428429.08232893,69521900,20,0.00143649327347929,143.649327347929,0.00616250537354316,616.250537354316,0.233102153492058
"SSP5","East Asia & Pacific",2065,"70-74","Male",191543.881769993,831617.953816908,70057200,20,0.00273410701212713,273.410701212713,0.0118705565426096,1187.05565426096,0.230326775523372
"SSP5","East Asia & Pacific",2065,"75-79","Female",200918.051683052,825312.596654359,73111200,20,0.00274811590677013,274.811590677013,0.0112884564424378,1128.84564424378,0.243444789886318
"SSP5","East Asia & Pacific",2065,"75-79","Male",297986.432263324,1304219.61380774,69006600,20,0.00431823089767245,431.823089767245,0.0188999257144641,1889.99257144641,0.228478723298246
"SSP5","East Asia & Pacific",2065,"80-84","Female",362530.867899903,1366416.25139611,58948700,20,0.00614993830058852,614.993830058852,0.0231797520792843,2317.97520792843,0.265315102575437
"SSP5","East Asia & Pacific",2065,"80-84","Male",475610.587444624,2021960.86974009,50748700,20,0.00937187725881893,937.187725881893,0.0398426140913972,3984.26140913972,0.235222448941735
"SSP5","East Asia & Pacific",2065,"85-89","Female",611255.704977237,2047403.98333344,43696200,20,0.0139887611503343,1398.87611503343,0.0468554241177365,4685.54241177365,0.298551585301712
"SSP5","East Asia & Pacific",2065,"85-89","Male",607713.012418213,2355909.64072719,32884000,20,0.0184805076151993,1848.05076151993,0.0716430373655026,7164.30373655026,0.257952597974273
"SSP5","East Asia & Pacific",2065,"90-94","Female",916619.111689509,3026763.4886808,35878100,20,0.0255481508689008,2554.81508689008,0.0843624241161265,8436.24241161265,0.302838036443017
"SSP5","East Asia & Pacific",2065,"90-94","Male",782388.417627925,2995563.9799183,21555000,20,0.0362973053875168,3629.73053875168,0.138973044765405,13897.3044765405,0.261182342581534
"SSP5","East Asia & Pacific",2065,"95+","Female",963025.830556881,3584316.49722876,17367000,20,0.0554514786985018,5545.14786985018,0.206386623897551,20638.6623897551,0.268677677125179
"SSP5","East Asia & Pacific",2065,"95+","Male",450413.970865781,1920222.18564249,6973801,20,0.0645865821043331,6458.65821043331,0.275348003999898,27534.8003999898,0.234563465745541
"SSP5","East Asia & Pacific",2070,"0-4","Female",72.5954863008873,8704.26215961648,23929600,20,3.0337108142588e-06,0.30337108142588,0.000363744574067953,36.3744574067953,0.00834022286664284
"SSP5","East Asia & Pacific",2070,"0-4","Male",93.6642426241155,13844.363648182,25403200,20,3.68710409019791e-06,0.368710409019791,0.000544985027405288,54.4985027405288,0.00676551447248462
"SSP5","East Asia & Pacific",2070,"5-9","Female",11.9047919997016,755.796049575035,24295900,17,4.89991809305338e-07,0.0489991809305338,3.11079667587961e-05,3.11079667587961,0.0157513286903197
"SSP5","East Asia & Pacific",2070,"5-9","Male",15.1126006408845,1143.84217238106,27226700,19,5.55065455633055e-07,0.0555065455633055,4.20117815372798e-05,4.20117815372798,0.0132121380080135
"SSP5","East Asia & Pacific",2070,"10-14","Female",22.9283846464073,706.086265995222,28142300,20,8.14730304431668e-07,0.0814730304431668,2.50898564081551e-05,2.50898564081551,0.0324724976969917
"SSP5","East Asia & Pacific",2070,"10-14","Male",45.1063736888426,2000.19902369711,29878000,20,1.50968517601053e-06,0.150968517601053,6.69455460103458e-05,6.69455460103458,0.0225509427584207
"SSP5","East Asia & Pacific",2070,"15-19","Female",59.2610164520717,1365.70390134493,31683400,20,1.87041215437963e-06,0.187041215437963,4.31047141829767e-05,4.31047141829767,0.043392287591558
"SSP5","East Asia & Pacific",2070,"15-19","Male",104.772143590558,3293.23664963599,33626500,20,3.11576118806767e-06,0.311576118806767,9.7935754528006e-05,9.7935754528006,0.0318143379104378
"SSP5","East Asia & Pacific",2070,"20-24","Female",144.807798202345,3145.71607900139,35558100,20,4.07242789131998e-06,0.407242789131998,8.84669338069635e-05,8.84669338069635,0.0460333337674627
"SSP5","East Asia & Pacific",2070,"20-24","Male",348.757631808028,9670.47109561142,37715200,20,9.2471372764304e-06,0.92471372764304,0.000256407790376597,25.6407790376597,0.036064182226479
"SSP5","East Asia & Pacific",2070,"25-29","Female",253.814618967549,3726.40893685083,38592400,20,6.57680317802337e-06,0.657680317802337,9.65581030682422e-05,9.65581030682422,0.0681123900432802
"SSP5","East Asia & Pacific",2070,"25-29","Male",529.938896652293,7699.15990474524,40939300,20,1.29445031217508e-05,1.29445031217508,0.000188062812621253,18.8062812621253,0.0688307429912807
"SSP5","East Asia & Pacific",2070,"30-34","Female",644.301032292268,5623.0484920889,40072300,20,1.60784639836563e-05,1.60784639836563,0.000140322579240246,14.0322579240246,0.114582158272108
"SSP5","East Asia & Pacific",2070,"30-34","Male",1708.92441020912,14082.1030017907,42516000,20,4.01948539422597e-05,4.01948539422597,0.000331218905865809,33.1218905865809,0.121354346718796
"SSP5","East Asia & Pacific",2070,"35-39","Female",1119.60712571408,7075.20492403697,41953800,20,2.66866678516387e-05,2.66866678516387,0.000168642767139972,16.8642767139972,0.158243773535149
"SSP5","East Asia & Pacific",2070,"35-39","Male",2529.78911607826,13920.1476812063,44599000,20,5.67230008762138e-05,5.67230008762138,0.00031211793271612,31.211793271612,0.18173579576988
"SSP5","East Asia & Pacific",2070,"40-44","Female",2166.3659008472,13043.2243016966,44829700,20,4.83243452632339e-05,4.83243452632339,0.000290950514986641,29.0950514986641,0.166091286229387
"SSP5","East Asia & Pacific",2070,"40-44","Male",5674.66832496207,29820.9980946882,47929200,20,0.000118396892186018,11.8396892186018,0.000622188521708858,62.2188521708858,0.190291026039563
"SSP5","East Asia & Pacific",2070,"45-49","Female",3412.52201644454,19845.4976916223,50621500,20,6.74125029176247e-05,6.74125029176247,0.000392036934733707,39.2036934733707,0.171954468941593
"SSP5","East Asia & Pacific",2070,"45-49","Male",8622.28983473323,43009.1271789673,54653700,20,0.000157762234482445,15.7762234482445,0.000786938984532927,78.6938984532927,0.200475815257878
"SSP5","East Asia & Pacific",2070,"50-54","Female",5766.60273545765,39451.7208937814,65315300,20,8.82886970657358e-05,8.82886970657358,0.000604019592557661,60.4019592557662,0.146168598094453
"SSP5","East Asia & Pacific",2070,"50-54","Male",17699.8764901582,101693.303596211,71560900,20,0.000247340048688015,24.7340048688015,0.00142107356945218,142.107356945218,0.174051543850304
"SSP5","East Asia & Pacific",2070,"55-59","Female",8839.42244937137,58180.9269612176,68111400,20,0.000129778898236879,12.9778898236879,0.000854202482421703,85.4202482421703,0.151929900588617
"SSP5","East Asia & Pacific",2070,"55-59","Male",26295.2552829615,147123.329109423,75164700,20,0.000349835165748836,34.9835165748836,0.00195734605618625,195.734605618625,0.178729338454573
